220	[600, 22, 385, 795, 196, 550, 14, 831, 461, 978, 295, 478, 820, 713, 888, 536, 693, 770]
221	[267, 62, 477, 654, 716, 175, 674, 694, 698, 592, 898, 717, 211, 413, 230, 792, 797, 844, 892, 401]
222	[731, 94, 763, 894, 168, 278, 655, 10, 205, 212, 821, 431, 740, 129]
223	[841, 251, 843, 939, 563, 672, 714, 61, 752, 387, 981, 530, 756, 878, 933, 641, 566, 734, 612, 692, 444]
224	[508, 405, 294, 865, 282, 341, 917, 909, 132, 292, 3, 700, 746, 620, 389, 122, 745, 659, 838, 2, 82]
225	[406, 234, 28, 826, 154, 250, 699, 49, 191, 457, 195, 270, 836, 199, 354, 269, 964, 423, 372, 187, 732, 233, 799]
226	[858, 403, 914, 590, 901, 6, 300, 743, 115, 916, 167, 701, 171, 857, 232, 818, 310, 575, 63, 538]
227	[263, 229, 432, 546, 738, 737, 764, 725, 529, 596, 606, 774, 409, 979, 708, 915, 213, 366, 490, 766, 675]
228	[376, 677, 492, 517, 400, 759, 947, 41, 480, 852, 716, 497, 807, 62, 853, 25, 111, 451, 348]
229	[48, 569, 881, 868, 432, 514, 521, 979, 227, 546, 725, 812, 738, 596, 213, 490, 766, 675, 708]
230	[435, 297, 157, 533, 844, 382, 991, 797, 561, 175, 679, 900, 673, 625, 654, 956, 211, 413, 401, 259, 871, 707, 519, 380, 221, 592, 898, 173]
231	[45, 28, 241, 37, 154, 187, 449, 178, 643, 42, 195, 270, 354, 568, 145, 365, 183, 214, 457, 813, 869, 392, 569, 826, 877, 836, 128]
232	[6, 403, 914, 657, 621, 857, 54, 538, 701, 300, 818, 743, 987, 916, 167, 58, 226, 310, 575]
233	[290, 234, 28, 154, 250, 644, 195, 270, 836, 699, 777, 225, 354, 199, 114, 252, 372, 187, 799, 964, 269]
234	[290, 38, 616, 423, 250, 479, 580, 34, 191, 195, 836, 895, 644, 699, 269, 199, 777, 225, 406, 233, 799, 28, 826, 154, 849, 372, 187, 49, 732]
235	[924, 105, 189, 358, 870, 502, 907, 421, 165, 433, 162, 551, 331, 890, 845, 664, 130, 704, 275, 237, 860]
236	[89, 93, 181, 378, 96, 783, 238, 339, 101, 438, 955, 428, 535, 684, 314, 635, 960, 526, 425, 488, 548, 906, 563]
237	[704, 20, 165, 502, 875, 433, 162, 551, 664, 235, 275, 331, 860, 890, 845, 201, 130, 421, 524]
238	[378, 93, 296, 236, 339, 438, 526, 960, 635, 980, 96, 804, 783, 101, 955, 428, 535, 684, 425, 548, 906, 314, 488]
239	[473, 440, 261, 370, 793, 855, 958, 632, 794, 971, 814, 558, 161, 202, 446, 758, 117, 419, 458, 500, 544, 662, 243, 219]
240	[324, 141, 307, 682, 579, 772, 778, 928, 133, 344, 340, 930, 847, 276, 520, 456, 614, 849, 963, 77]
241	[45, 73, 585, 565, 877, 967, 231, 457, 569, 868, 869, 771, 643, 813, 128, 214, 568, 145, 365, 449]
242	[244, 631, 443, 158, 194, 345, 343, 334, 927, 357, 543, 560, 615, 885, 749, 995, 142, 169]
243	[161, 202, 137, 476, 239, 485, 185, 500, 855, 446, 219, 864, 261, 370, 532, 489, 117, 632, 937]
244	[430, 443, 142, 767, 775, 158, 255, 194, 242, 608, 334, 350, 873, 357, 543, 289, 345, 560, 153, 615, 995, 636, 790, 891, 749, 885]
245	[249, 10, 135, 253, 809, 954, 552, 695, 996, 88, 328, 904, 404, 466, 959, 837, 268, 471, 876]
246	[369, 17, 460, 754, 114, 685, 486, 903, 964, 647, 623, 252, 8, 13, 391, 976, 472, 491, 574, 218, 946, 753, 785]
247	[332, 260, 420, 207, 504, 571, 839, 983, 254, 218, 815, 946, 319, 824, 623, 11, 299, 170, 832, 690, 801, 148, 810, 617, 785]
248	[16, 75, 156, 800, 672, 692, 192, 282, 387, 285, 841, 745, 909, 530, 714, 990, 612, 843, 251, 82, 61, 752, 335]
249	[10, 212, 404, 740, 135, 253, 837, 268, 471, 245, 552, 695, 876, 996, 959, 88, 904, 809, 954, 328, 466]
250	[290, 234, 580, 191, 195, 270, 836, 644, 699, 777, 199, 225, 406, 233, 372, 423, 187, 49, 799, 964, 269, 28, 826, 154]
251	[16, 156, 248, 745, 566, 990, 612, 82, 672, 692, 714, 223, 387, 841, 61, 752, 843, 530, 756, 800, 933]
252	[369, 246, 391, 879, 472, 491, 964, 757, 392, 753, 976, 195, 114, 884, 138, 754, 233, 372, 799, 37]
253	[268, 88, 205, 328, 904, 938, 466, 959, 996, 245, 837, 135, 876, 10, 404, 706, 471, 249, 809, 954, 256]
254	[332, 247, 932, 465, 260, 420, 668, 134, 504, 839, 983, 459, 922, 206, 424, 11, 582, 690, 801, 381, 338, 148, 810, 322, 815, 617]
255	[4, 106, 126, 430, 608, 158, 443, 402, 556, 873, 775, 636, 995, 790, 885, 846, 194, 244, 543, 923, 153, 434, 419, 334, 357, 350, 544, 454, 758]
256	[88, 328, 837, 872, 582, 706, 938, 253, 404, 487, 904, 678, 954, 959, 677, 347, 39]
257	[507, 120, 139, 127, 798, 164, 610, 782, 835, 972, 515, 174, 388, 603, 751, 962, 880]
258	[12, 110, 851, 72, 317, 363, 541, 396, 320, 825, 186, 953, 309, 952, 840, 349, 399, 442, 90, 337, 51, 686, 999, 833]
259	[382, 173, 844, 797, 633, 416, 380, 673, 871, 230, 413, 640, 625, 591, 654, 956, 679, 900, 573, 707]
260	[420, 247, 319, 824, 332, 668, 207, 254, 504, 571, 839, 983, 218, 946, 815, 623, 11, 299, 170, 832, 810, 690, 801, 8, 148, 617, 785, 685]
261	[161, 202, 239, 370, 787, 419, 473, 500, 316, 544, 662, 758, 918, 434, 855, 402, 632, 627, 454, 219, 846, 243]
262	[73, 160, 318, 464, 513, 545, 55, 159, 791, 284, 803, 215, 190, 298, 398, 204, 449, 373, 585]
263	[606, 432, 124, 725, 414, 766, 596, 675, 708, 915, 227, 774, 409, 366, 912, 529, 737, 738, 764]
264	[325, 119, 687, 722, 71, 598, 822, 883, 973, 834, 151, 95, 5, 495, 15, 69, 418, 52, 367, 498, 531]
265	[589, 484, 557, 670, 337, 121, 271, 293, 518, 652, 780, 567, 773, 279, 411]
266	[816, 634, 927, 422, 607, 992, 182, 631, 615, 584, 739, 343, 200, 935, 91, 169, 397]
267	[376, 203, 492, 25, 62, 221, 211, 413, 717, 892, 401, 348, 592, 898, 477, 716, 175, 674, 797, 694]
268	[253, 466, 876, 404, 966, 471, 249, 809, 904, 954, 26, 959, 996, 135, 542, 245]
269	[586, 38, 616, 423, 963, 113, 154, 849, 28, 826, 234, 250, 537, 233, 580, 644, 699, 896, 199, 406, 225, 579, 34, 344, 895, 836, 191, 49, 732, 187]
270	[423, 250, 191, 128, 392, 869, 199, 233, 28, 37, 826, 45, 231, 154, 187, 178, 643, 42, 195, 836, 457, 225, 183, 568, 145, 354, 214]
271	[265, 87, 518, 998, 652, 484, 557, 121, 589, 670, 410, 302, 293, 450, 656, 720, 773, 217, 567, 27]
272	[310, 63, 115, 818, 371, 575, 597, 931, 763, 319, 170, 832, 299]
273	[21, 887, 193, 549, 696, 755, 768, 407, 172, 523, 57, 984, 667]
274	[393, 595, 601, 645, 651, 970, 467, 683, 188, 516]
275	[235, 105, 875, 502, 165, 433, 162, 551, 664, 130, 421, 704, 237, 331, 860, 890, 845, 201, 880]
276	[653, 240, 77, 778, 928, 133, 847, 32, 340, 724, 456, 520, 555, 604, 930, 437, 614]
277	[709, 634, 784, 926, 59, 103, 149, 866, 422, 584, 607, 665, 200, 949, 333, 935, 992]
278	[84, 94, 171, 68, 552, 986, 695, 306, 975, 747, 155, 540, 821, 676, 383, 107, 168, 222, 431, 583, 602, 655, 731, 886, 854]
279	[411, 265, 645, 780, 121, 293, 652, 970, 651, 361, 374, 547, 595, 577, 393]
280	[43, 33, 209, 961, 1, 31, 736, 216, 510, 210, 988, 80, 386, 375, 925, 624, 710, 22, 448, 501, 795, 828, 86, 469, 359]
281	[600, 143, 351, 522, 908, 364, 196, 761, 965, 499, 14, 22, 550, 795, 209, 576, 862, 166, 104, 385, 463, 728, 819, 536, 29, 693, 985, 776, 848, 92]
282	[224, 292, 838, 16, 745, 156, 192, 122, 620, 285, 700, 746, 865, 75, 197, 335, 909, 336, 248, 990, 82]
283	[602, 525, 19, 802, 587, 830, 386, 578, 975, 986, 377, 31, 375, 925, 988, 468, 80, 494, 691, 150]
284	[73, 160, 318, 464, 513, 545, 55, 159, 791, 262, 449, 204, 298, 398, 585, 803, 215]
285	[16, 75, 7, 46, 843, 197, 335, 800, 672, 336, 395, 156, 192, 248, 990, 282, 387, 61, 745, 909]
286	[517, 400, 835, 972, 703, 111, 118, 497, 807, 723, 798, 164, 287, 926, 709, 447, 905, 949]
287	[507, 852, 703, 120, 400, 517, 709, 835, 972, 111, 905, 118, 451, 447, 497, 723, 798, 807, 164, 286]
288	[760, 509, 390, 719, 163, 660, 30, 301, 458, 793, 558, 64, 112, 184]
289	[38, 543, 244, 699, 560, 153, 34, 895, 580, 636, 995, 113, 790, 49, 479, 885, 142, 345, 608, 644, 616, 891, 290, 586, 777, 767]
290	[38, 153, 580, 644, 846, 289, 699, 777, 630, 608, 616, 767, 627, 234, 250, 233, 790, 49, 372, 362, 479, 891, 995, 316]
291	[368, 528, 417, 453, 942, 21, 326, 193, 180, 455, 696, 755, 934, 40, 57, 730, 867, 667, 726]
292	[74, 405, 224, 746, 700, 2, 132, 330, 389, 508, 745, 659, 341, 838, 35, 122, 75, 620, 865, 282, 850, 197, 909]
293	[265, 484, 557, 279, 589, 547, 121, 217, 271, 374, 518, 652, 567, 773, 998, 780]
294	[436, 426, 786, 323, 405, 553, 746, 224, 700, 136, 982, 865, 3, 313, 341, 666, 917, 994, 1000, 508, 2, 715, 389]
295	[770, 157, 67, 991, 216, 297, 897, 220, 382, 461, 673, 978, 713, 820, 888, 173, 533]
296	[339, 526, 960, 488, 238, 428, 535, 906, 163, 719, 635, 650, 919, 804, 684, 783, 882, 955, 509, 81]
297	[911, 67, 991, 157, 216, 561, 897, 898, 211, 910, 230, 435, 519, 925, 401, 173, 295, 673, 533, 844]
298	[159, 318, 55, 73, 408, 162, 262, 165, 284, 398, 585, 373, 791, 664, 421, 321, 765, 924, 803, 198, 215, 190, 712, 20]
299	[460, 17, 856, 511, 983, 8, 623, 170, 207, 319, 946, 597, 247, 824, 931, 272, 685, 718, 832, 371, 785, 810, 260]
300	[987, 71, 6, 701, 54, 743, 403, 914, 796, 858, 232, 874, 226, 901, 310, 167, 857]
301	[719, 288, 64, 112, 184, 390, 760, 558, 30, 458, 793, 660, 814]
302	[450, 388, 87, 875, 788, 637, 962, 439, 998, 518, 470, 567, 352, 217, 656, 669, 773, 56, 271, 589, 720, 769, 943, 27, 410, 829, 427, 808]
303	[321, 190, 198, 353, 408, 565, 712, 765, 152, 102, 771, 861, 97, 462, 993, 85, 945, 805, 110]
304	[4, 440, 311, 794, 863, 971, 176, 923, 781, 106, 126, 556]
305	[499, 715, 378, 982, 3, 181, 83, 53, 136, 329, 921, 576, 96, 965, 29, 819, 93, 89, 104]
306	[84, 403, 155, 733, 796, 581, 858, 901, 94, 583, 676, 506, 171, 590, 168, 278, 655]
307	[324, 113, 140, 895, 928, 141, 586, 682, 849, 240, 34, 49, 344, 406, 579, 732, 963, 772]
308	[441, 78, 119, 325, 721, 722, 474, 412, 779, 131, 151, 598, 613, 883, 973, 834]
309	[12, 953, 78, 957, 186, 258, 320, 399, 825, 833, 840, 721, 952, 337, 51, 396]
310	[300, 403, 914, 743, 115, 167, 58, 272, 226, 916, 232, 538, 63, 575, 701, 818, 857]
311	[176, 304, 440, 794, 923, 863, 971, 419, 556, 758, 781, 106, 126]
312	[412, 131, 474, 50, 76, 581, 394, 467, 638, 950, 539, 705, 683, 482, 79, 642, 516, 415, 671, 383, 628]
313	[436, 426, 505, 741, 746, 553, 294, 786, 341, 666, 917, 994, 499, 715, 1000, 700, 136, 982, 865, 3]
314	[101, 236, 635, 378, 81, 96, 425, 535, 684, 488, 548, 563, 503, 955, 902, 878, 804, 238, 893, 906]
315	[943, 174, 149, 66, 352, 427, 808, 829, 439, 637, 997, 333, 748, 663, 735, 941, 823, 866, 968, 56]
316	[846, 153, 580, 402, 434, 454, 636, 753, 479, 790, 219, 777, 918, 903, 608, 630, 574, 644, 369, 261, 290, 370, 362, 787, 627]
317	[851, 110, 861, 12, 737, 51, 36, 686, 944, 70, 529, 541, 320, 186, 762, 72, 109, 953, 779, 144, 90, 363, 258, 399, 496, 483]
318	[160, 464, 465, 513, 545, 215, 803, 284, 585, 373, 204, 262, 398, 55, 73, 159, 791, 298]
319	[785, 763, 856, 8, 571, 623, 170, 832, 11, 207, 332, 946, 218, 597, 420, 839, 299, 685, 983, 718, 810, 260, 824, 931, 247, 272]
320	[541, 12, 317, 51, 779, 363, 953, 186, 396, 258, 309, 78, 399, 825, 952, 840, 721]
321	[303, 298, 585, 190, 198, 967, 353, 408, 565, 993, 85, 945, 805, 20, 712, 765, 462, 97, 771]
322	[254, 11, 810, 60, 148, 617, 668, 801, 697, 815, 218, 465, 47, 464, 138, 125, 879, 160, 513, 884]
323	[405, 342, 341, 917, 748, 968, 741, 974, 666, 994, 9, 65, 99, 116, 426, 294, 436]
324	[141, 113, 140, 307, 586, 682, 344, 928, 963, 772, 108, 240, 570, 989, 579]
325	[119, 78, 441, 883, 973, 834, 151, 598, 572, 687, 721, 722, 779, 264, 367, 308, 418, 495, 69, 5, 498, 912]
326	[730, 368, 417, 453, 942, 40, 360, 57, 291, 618, 455, 180, 811, 867, 934, 621]
327	[44, 429, 527, 750, 859, 887, 658, 606, 915, 702, 124, 414, 549, 711, 407, 409]
328	[129, 88, 205, 338, 466, 959, 996, 245, 837, 134, 10, 249, 876, 253, 740, 404, 212, 809, 954, 256, 904, 938, 582]
329	[700, 715, 89, 745, 982, 83, 122, 746, 82, 865, 181, 3, 53, 136, 305, 921]
330	[445, 481, 619, 626, 648, 689, 35, 74, 132, 838, 24, 292, 850, 806, 594, 475, 570, 659, 197]
331	[235, 105, 875, 502, 165, 433, 162, 551, 664, 704, 237, 275, 860, 890, 845, 201, 130, 421, 524]
332	[129, 247, 319, 824, 260, 420, 254, 668, 207, 504, 571, 839, 983, 148, 810, 785, 617, 218, 946, 815, 623, 11, 170, 832, 690, 801]
333	[66, 174, 149, 315, 352, 439, 637, 823, 866, 744, 940, 969, 665, 681, 277, 941, 103, 997, 59]
334	[775, 4, 106, 560, 153, 430, 443, 790, 891, 885, 995, 636, 142, 556, 350, 873, 158, 255, 194, 242, 608, 244, 345, 543, 357]
335	[336, 75, 395, 16, 156, 611, 800, 192, 248, 282, 387, 61, 752, 285, 653, 841, 990, 46, 7, 843]
336	[7, 24, 75, 197, 909, 395, 850, 46, 133, 282, 653, 285, 335, 800, 192, 16]
337	[442, 258, 309, 780, 411, 399, 825, 393, 833, 840, 952, 265, 484, 557, 670, 396]
338	[420, 129, 922, 617, 459, 504, 932, 839, 88, 205, 328, 837, 134, 254, 876, 904, 938, 11, 582, 690, 801, 381]
339	[526, 236, 438, 960, 978, 906, 980, 238, 650, 804, 296, 783, 428, 955, 509, 629, 684, 661, 535, 635]
340	[963, 240, 579, 344, 913, 930, 437, 724, 123, 732, 849, 32, 77, 456, 48, 537, 555, 896, 276, 520, 847, 614, 23]
341	[2, 323, 508, 405, 746, 974, 294, 786, 313, 666, 389, 917, 132, 838, 659, 1000, 224, 620, 865, 700, 292]
342	[788, 427, 9, 735, 56, 98, 727, 748, 808, 829, 547, 99, 323, 968, 116, 65]
343	[182, 992, 749, 445, 631, 935, 615, 91, 169, 200, 266, 242, 584, 356, 927, 397]
344	[324, 113, 141, 307, 586, 682, 849, 240, 34, 896, 930, 895, 340, 49, 537, 269, 406, 456, 579, 423, 772, 614, 963, 732]
345	[158, 443, 113, 995, 142, 767, 194, 242, 644, 608, 244, 289, 699, 334, 543, 560, 153, 580, 636, 38, 790, 479, 885, 616, 891, 749, 586, 873, 140]
346	[922, 465, 545, 206, 924, 424, 907, 459, 932, 433, 704, 105, 189, 215, 870, 358, 373]
347	[39, 256, 487, 677, 920, 678, 605, 706, 872, 41, 480, 789, 493, 622]
348	[376, 203, 492, 759, 947, 25, 853, 694, 111, 228, 451, 892, 62, 267, 477, 716, 852, 480, 674]
349	[851, 97, 110, 90, 861, 825, 258, 399, 945, 462, 899, 999, 147, 152, 12, 670, 442, 686, 833]
350	[430, 106, 443, 402, 995, 636, 846, 790, 885, 194, 556, 775, 244, 255, 158, 923, 419, 334, 357, 873, 473, 544, 454, 142, 758, 608, 153, 434]
351	[143, 505, 522, 281, 908, 577, 649, 761, 364, 499, 553, 776, 463, 728, 985, 92, 848, 104, 576, 166, 862, 965]
352	[302, 962, 470, 656, 669, 943, 427, 808, 829, 823, 127, 866, 56, 27, 174, 735, 941, 515, 663, 66, 788, 997, 333, 439, 98, 637, 315]
353	[303, 190, 198, 321, 85, 945, 805, 20, 152, 408, 861, 565, 712, 967, 765, 771, 462, 97, 993]
354	[45, 233, 964, 28, 826, 154, 37, 187, 178, 643, 42, 195, 225, 145, 214, 568, 231, 449, 270, 836, 457, 128, 757, 392, 869]
355	[842, 646, 864, 827, 180, 618, 811, 485, 360, 621, 489, 177, 639, 208, 185, 593, 476, 137, 609]
356	[343, 397, 927, 140, 445, 559, 108, 570, 806, 989]
357	[430, 631, 739, 936, 242, 4, 106, 560, 334, 350, 873, 126, 615, 443, 775, 158, 255, 194, 244, 543]
358	[922, 465, 545, 206, 424, 907, 459, 932, 924, 664, 704, 433, 105, 189, 215, 870, 346, 235, 373, 165]
359	[624, 43, 386, 988, 961, 897, 80, 280, 925, 375, 828, 216, 22, 86, 448, 795, 469, 67, 501, 510, 736]
360	[40, 326, 455, 867, 180, 355, 618, 811, 657, 639, 726, 593, 609, 934, 621]
361	[18, 279, 652, 9, 65, 99, 116, 374, 426, 436, 547, 741, 505, 994, 577]
362	[370, 846, 777, 290, 316, 627, 787, 918, 369, 472, 574, 976, 753, 479, 372, 799, 903, 630]
363	[12, 110, 779, 953, 572, 851, 737, 186, 541, 762, 320, 36, 944, 70, 72, 109, 144, 317, 90, 51, 483, 686, 496, 258, 399, 529]
364	[553, 143, 819, 351, 522, 281, 908, 761, 862, 166, 965, 104, 576, 499, 715, 982, 550, 92, 136, 776, 848, 463, 29, 728]
365	[128, 73, 585, 712, 877, 967, 231, 569, 868, 643, 565, 241, 813, 214, 449, 805, 568, 85, 145, 869, 771]
366	[606, 596, 912, 263, 708, 44, 15, 915, 675, 531, 725, 766, 124, 414, 227, 774, 409, 529, 737, 764, 738]
367	[325, 119, 687, 722, 95, 264, 5, 495, 69, 418, 498, 52, 599, 71, 598, 822, 883, 973, 834, 151]
368	[81, 528, 889, 755, 100, 417, 453, 882, 902, 919, 942, 163, 57, 730, 867, 291, 326]
369	[362, 316, 627, 787, 918, 491, 460, 472, 114, 486, 564, 964, 903, 630, 647, 372, 252, 799, 753, 13, 246, 391, 976, 574]
370	[161, 239, 261, 362, 787, 419, 434, 473, 500, 316, 544, 662, 758, 903, 918, 855, 402, 632, 627, 454, 219, 846, 243]
371	[609, 58, 177, 511, 593, 639, 827, 856, 818, 299, 718, 272, 931, 575, 170, 597]
372	[290, 362, 234, 28, 799, 233, 252, 250, 630, 964, 777, 225, 369, 391, 472, 114, 753, 976, 195]
373	[206, 318, 464, 924, 358, 704, 664, 159, 298, 433, 465, 545, 922, 424, 907, 262, 932, 105, 398, 165, 189, 215, 803, 870, 346]
374	[18, 121, 577, 505, 293, 279, 652, 727, 9, 65, 99, 116, 741, 436, 547, 361, 426]
375	[525, 50, 1, 80, 386, 988, 961, 31, 736, 510, 43, 210, 280, 624, 283, 469, 710, 377, 828, 501, 448, 86, 359]
376	[492, 203, 759, 947, 25, 853, 62, 267, 348, 716, 228, 480]
377	[602, 525, 19, 802, 468, 988, 587, 830, 386, 578, 975, 986, 31, 375, 283, 925, 80, 494, 691, 150]
378	[819, 29, 53, 305, 921, 314, 83, 425, 955, 89, 101, 93, 181, 563, 548, 236, 635, 96, 238]
379	[452, 146, 179, 176, 781, 4, 384, 951, 739, 936]
380	[533, 173, 844, 679, 382, 673, 900, 625, 654, 956, 871, 888, 991, 661, 573, 230, 259, 707]
381	[254, 420, 504, 839, 11, 617, 459, 922, 668, 134, 206, 424, 690, 582, 801, 338, 815, 932, 465, 88, 938]
382	[67, 157, 991, 661, 561, 230, 770, 173, 295, 654, 956, 380, 533, 844, 673, 900, 978, 625, 871, 259, 707, 888]
383	[671, 415, 155, 581, 638, 676, 84, 107, 628, 583, 705, 975, 747, 950, 886, 312, 986, 854, 525, 278, 394, 68, 79, 642, 540, 482, 602]
384	[951, 146, 634, 723, 784, 816, 905, 182, 739, 607, 935, 936, 379]
385	[728, 33, 22, 448, 795, 550, 828, 501, 196, 281, 510, 908, 209, 463, 600, 776, 86, 848, 862, 961, 985, 624, 469, 693, 220, 92, 166, 14, 536, 43]
386	[375, 280, 80, 150, 283, 377, 911, 86, 359, 925, 216, 736, 448, 501, 468, 494, 961, 897, 587, 910, 519, 578, 691, 988]
387	[16, 156, 248, 285, 745, 566, 990, 82, 612, 251, 843, 672, 692, 800, 756, 223, 714, 611, 933, 530, 335, 61, 752, 841]
388	[127, 257, 603, 751, 880, 656, 943, 962, 769, 174, 470, 515, 798, 450, 302, 669, 439, 875, 663, 720]
389	[132, 405, 224, 746, 700, 2, 948, 917, 974, 292, 508, 594, 659, 838, 294, 620, 341]
390	[573, 633, 288, 64, 112, 184, 301, 558, 814, 794]
391	[486, 460, 754, 884, 114, 13, 246, 369, 757, 964, 472, 491, 574, 879, 753, 372, 623, 799, 252, 976, 125, 138]
392	[138, 252, 964, 354, 568, 204, 37, 42, 178, 757, 879, 884, 231, 449, 55, 791, 869, 195, 457, 270]
393	[780, 952, 957, 337, 396, 411, 840, 274, 651, 970, 279]
394	[312, 131, 474, 50, 76, 581, 467, 638, 950, 539, 705, 683, 482, 79, 642, 516, 210, 671, 383, 628, 415, 710]
395	[570, 74, 806, 24, 35, 75, 285, 133, 928, 197, 909, 335, 336, 7, 475, 192, 778, 850, 46]
396	[442, 258, 309, 780, 320, 399, 825, 393, 833, 840, 952, 484, 337, 411]
397	[749, 631, 91, 169, 108, 200, 266, 343, 356, 927, 445, 559]
398	[73, 318, 545, 55, 159, 262, 284, 298, 585, 373, 791, 20, 924, 204, 765, 803, 198, 215, 190]
399	[442, 851, 12, 317, 363, 953, 309, 952, 840, 349, 258, 686, 999, 833, 90, 337, 186, 320, 396, 825]
400	[853, 41, 228, 493, 703, 920, 852, 120, 139, 111, 507, 517, 287, 164, 497, 807, 286, 972, 610, 447, 451, 622, 835, 118]
401	[561, 297, 175, 844, 797, 267, 674, 62, 211, 435, 707, 519, 592, 898, 230, 221, 717, 413, 654, 477, 673]
402	[430, 775, 419, 473, 500, 316, 544, 662, 219, 846, 787, 261, 370, 454, 627, 632, 636, 758, 918, 608, 434, 153, 255, 350]
403	[733, 796, 858, 874, 901, 63, 115, 987, 167, 857, 226, 232, 743, 300, 914, 590, 306, 310, 701, 6, 171, 54]
404	[837, 88, 328, 706, 466, 245, 959, 677, 996, 876, 253, 268, 39, 471, 249, 809, 904, 938, 954, 256]
405	[323, 948, 917, 974, 132, 292, 294, 700, 389, 508, 594, 1000, 659, 838, 341, 2, 746, 224]
406	[616, 113, 307, 586, 456, 772, 614, 682, 826, 849, 154, 234, 537, 250, 34, 344, 895, 836, 49, 423, 963, 187, 732, 191, 269, 896, 199, 579, 225]
407	[44, 124, 327, 409, 768, 523, 658, 702, 711, 822, 984, 15, 95, 52, 273, 414, 549, 418, 172, 531, 498]
408	[303, 298, 190, 198, 321, 152, 353, 565, 993, 945, 20, 421, 712, 765, 162, 201, 97, 462]
409	[407, 263, 708, 915, 44, 124, 414, 327, 227, 658, 498, 366, 912, 418, 531, 702, 711, 764, 15]
410	[589, 302, 773, 450, 271, 56, 470, 567, 735, 656, 669, 720, 217, 769, 518, 998, 727, 98, 788, 637, 943, 829, 27, 121, 427, 808]
411	[825, 952, 265, 484, 337, 396, 780, 840, 279, 393]
412	[131, 308, 599, 613, 474, 312, 628, 671, 733, 950, 638, 415, 506, 705, 581]
413	[401, 175, 900, 674, 679, 707, 844, 267, 797, 416, 211, 435, 592, 640, 698, 898, 512, 673, 230, 717, 221, 259, 625, 477, 654, 956]
414	[407, 263, 44, 15, 95, 124, 327, 409, 658, 418, 172, 531, 702, 711, 984, 366, 5, 498, 912]
415	[131, 412, 155, 642, 506, 581, 394, 638, 312, 671, 383, 84, 676, 705, 950, 79, 107, 628, 583, 482]
416	[259, 452, 512, 640, 554, 698, 717, 792, 797, 588, 707, 633, 413, 625, 679, 900, 573, 591, 844, 654, 956]
417	[81, 368, 453, 882, 902, 646, 919, 942, 40, 842, 291, 618, 163, 326, 100, 889, 755, 730, 867]
418	[658, 407, 44, 572, 95, 409, 984, 822, 119, 264, 711, 5, 15, 69, 414, 687, 498, 912, 531, 325, 367, 172]
419	[558, 311, 261, 370, 440, 794, 863, 958, 632, 454, 855, 402, 971, 556, 350, 814, 106, 161, 202, 775, 255, 758, 923, 434, 430, 239, 473, 662, 219, 500, 544]
420	[129, 247, 319, 763, 260, 332, 254, 740, 504, 571, 894, 839, 983, 617, 810, 205, 10, 338, 212, 801, 11, 170, 832, 690, 381, 134, 207]
421	[20, 298, 201, 190, 198, 408, 765, 165, 502, 993, 235, 237, 664, 704, 275, 462, 845, 890, 130, 162, 331, 551]
422	[926, 709, 634, 784, 816, 59, 91, 584, 103, 277, 992, 607, 665, 266, 200, 949, 935]
423	[45, 199, 234, 537, 154, 250, 34, 913, 49, 191, 269, 896, 123, 555, 344, 895, 836, 195, 270, 406, 456, 225, 183, 963, 23, 614, 187, 732, 849, 28, 826]
424	[668, 254, 690, 459, 922, 346, 582, 373, 381, 215, 815, 932, 160, 464, 465, 513, 358, 545, 134, 206]
425	[93, 53, 89, 181, 563, 535, 955, 236, 635, 378, 96, 238, 101, 314, 488, 548, 906]
426	[436, 9, 18, 65, 99, 116, 361, 294, 786, 313, 374, 505, 917, 1000, 323, 666, 994, 547, 553, 741]
427	[943, 302, 450, 56, 27, 410, 470, 735, 567, 941, 656, 669, 773, 720, 769, 342, 823, 808, 829, 66, 788, 997, 748, 439, 998, 98, 518, 727, 637, 315, 352, 663, 217]
428	[339, 236, 438, 955, 629, 509, 661, 526, 960, 980, 238, 783, 296, 535, 906, 684, 635, 650, 804]
429	[688, 611, 752, 841, 604, 327, 527, 817, 750, 929, 977, 859, 606, 915, 702]
430	[4, 440, 846, 194, 244, 636, 995, 790, 885, 971, 106, 334, 357, 126, 443, 454, 544, 402, 556, 350, 419, 873, 775, 923, 758, 434, 153, 255, 158, 608]
431	[222, 84, 94, 168, 740, 278, 583, 655, 731, 886, 854, 10, 552, 68, 695, 212, 747, 821]
432	[48, 881, 437, 812, 724, 229, 514, 521, 979, 227, 606, 263, 546, 596, 675, 708, 213, 490, 766]
433	[346, 105, 189, 235, 860, 237, 215, 358, 704, 331, 162, 890, 845, 275, 373, 870, 907, 924, 165, 664, 130]
434	[430, 556, 350, 775, 419, 473, 500, 316, 544, 662, 219, 636, 787, 261, 370, 846, 402, 454, 627, 632, 758, 918, 608, 153, 255]
435	[297, 562, 654, 67, 991, 157, 561, 897, 592, 898, 910, 519, 230, 911, 175, 673, 844, 533, 173, 211, 413, 401]
436	[547, 9, 18, 65, 99, 116, 361, 313, 374, 426, 294, 505, 323, 666, 994, 741, 553]
437	[847, 32, 340, 555, 913, 77, 276, 546, 520, 604, 724, 432, 48, 521, 606, 514, 527, 929, 817]
438	[713, 461, 478, 831, 236, 339, 526, 635, 960, 978, 980, 238, 783, 509, 629, 428, 684, 661]
